"submission_year","tri_facility_id","tri_facility_name","rsei_media","county","state","chemical","industry_sector","new_industry_flag","rsei_score"
2015,"06787QLTYR135SO","UNIMETAL SURFACE FINISHING LLC","Direct Water Releases","LITCHFIELD","CT","Zinc compounds","332 Fabricated Metals","False",0.04004
2012,"06340GNRLD75EAS","ELECTRIC BOAT CORP","Direct Water Releases","NEW LONDON","CT","Lead","336 Transportation Equipment","False",0.0400152
2013,"06070THNSG660HO","DYNO NOBEL INC","Transfers to POTWs","HARTFORD","CT","Lead compounds","325 Chemicals","False",0.03997834
2017,"06430RGRSCMILLA","SUMITOMO BAKELITE NA INC","Stack Air Releases","HARTFORD","CT","Phenol","325 Chemicals","False",0.0398872
2015,"06010SSCTD18MAI","ASSOCIATED SPRING","Transfers to POTWs","HARTFORD","CT","Nickel","336 Transportation Equipment","False",0.03987289
2018,"06492TCHCR340QU","APCT-WALLINGFORD INC","Transfers to POTWs","NEW HAVEN","CT","Copper","334 Computers and Electronic Products","False",0.0398657
2015,"11733NRTHV19TER","NORTHVILLE INDUSTRIES CORP - SETAUKET TERMINAL","Stack Air Releases","SUFFOLK","NY","1,2,4-Trimethylbenzene","4247 Petroleum Bulk Terminals","True",0.039858
2011,"06450CNNCX400RE","3M PURIFICATION INC (FORMERLY CUNO INC)","Stack Air Releases","NEW HAVEN","CT","Formic acid","333 Machinery","False",0.0398505
2016,"06480SFTYK56BRW","SAFETY-KLEEN SYSTEMS INC","Fugitive Air Releases","MIDDLESEX","CT","Ethylene glycol","4247 Petroleum Bulk Terminals","True",0.0398132
2014,"06787QLTYR135SO","UNIMETAL SURFACE FINISHING LLC","Direct Water Releases","LITCHFIELD","CT","Zinc compounds","332 Fabricated Metals","False",0.0397768
2007,"06413STNLYKNOLL","STANLEY-BOSTITCH, INC. CLINTON PLANT","Fugitive Air Releases","MIDDLESEX","CT","Zinc compounds","332 Fabricated Metals","False",0.0397742
2008,"06413STNLYKNOLL","STANLEY-BOSTITCH, INC. CLINTON PLANT","Fugitive Air Releases","MIDDLESEX","CT","Zinc compounds","332 Fabricated Metals","False",0.0397735
2016,"11701STLLX1NEWH","GKN AEROSPACE MONITOR INC","Transfers to POTWs","SUFFOLK","NY","Copper","336 Transportation Equipment","False",0.0396558
2011,"06340GNRLD75EAS","ELECTRIC BOAT CORP","Direct Water Releases","NEW LONDON","CT","Lead","336 Transportation Equipment","False",0.0396142
2014,"06461BCCNS565BI","BIC CONSUMER PRODUCTS MANUFACTURING CO INC","Fugitive Air Releases","NEW HAVEN","CT","Ammonia","339 Miscellaneous Manufacturing","False",0.0396021
2019,"06492BYKCH524SO","BYK USA INC","Fugitive Air Releases","NEW HAVEN","CT","Xylene (mixed isomers)","325 Chemicals","False",0.0395897
2009,"10509HPTRN1650R","HIPOTRONICS INC","Fugitive Air Releases","PUTNAM","NY","Lead","334 Computers and Electronic Products","False",0.0395749
2012,"06516DTSCH14FAR","DEITSCH PLASTIC CO INC","Stack Air Releases","NEW HAVEN","CT","Toluene","313 Textiles","False",0.0395467
2010,"0633WSTYRN1761R","STYRON LLC ALLYN'S POINT","Fugitive Air Releases","NEW LONDON","CT","Styrene","325 Chemicals","False",0.0395177
2013,"06787QLTYR135SO","UNIMETAL SURFACE FINISHING LLC","Direct Water Releases","LITCHFIELD","CT","Zinc compounds","332 Fabricated Metals","False",0.0395135
2007,"06460CPCNC15216","CAAP CO INC","Fugitive Air Releases","NEW HAVEN","CT","Xylene (mixed isomers)","325 Chemicals","False",0.0394967
2014,"06430RGRSCMILLA","SUMITOMO BAKELITE NA INC","Stack Air Releases","HARTFORD","CT","Phenol","325 Chemicals","False",0.039489
2016,"06340GNRLD75EAS","ELECTRIC BOAT CORP","Direct Water Releases","NEW LONDON","CT","Copper compounds","336 Transportation Equipment","False",0.0394282
2008,"06460CPCNC15216","CAAP CO INC","Fugitive Air Releases","NEW HAVEN","CT","Xylene (mixed isomers)","325 Chemicals","False",0.0393973
2018,"06010CLNHR51BRO","CLEAN HARBORS OF CONNECTICUT INC","Direct Water Releases","HARTFORD","CT","Copper compounds","562 Hazardous Waste","True",0.0393212
2008,"06335DWCHMROUTE","DOW NORTH AMERICA ALLYN'S POINT PLANT","Fugitive Air Releases","NEW LONDON","CT","1-Chloro-1,1-difluoroethane","325 Chemicals","False",0.0392747
2012,"06787QLTYR135SO","UNIMETAL SURFACE FINISHING LLC","Direct Water Releases","LITCHFIELD","CT","Zinc compounds","332 Fabricated Metals","False",0.0392503
2018,"06450CNNCX400RE","3M PURIFICATION INC (FORMERLY CUNO INC)","Stack Air Releases","NEW HAVEN","CT","Formic acid","333 Machinery","False",0.0392251
2007,"06010MTLFN60WOO","METAL FINISHING TECHNOLOGIES LLC","Transfers to POTWs","HARTFORD","CT","Zinc compounds","332 Fabricated Metals","False",0.03919465
2015,"0605WSHRTP29IND","SHURTAPE TECHNOLOGIES LLC","Fugitive Air Releases","LITCHFIELD","CT","Toluene","322 Paper","False",0.0391778
2011,"06430RGRSCMILLA","SUMITOMO BAKELITE NA INC","Stack Air Releases","HARTFORD","CT","Phenol","325 Chemicals","False",0.0391301
2010,"06430RGRSCMILLA","SUMITOMO BAKELITE NA INC","Stack Air Releases","HARTFORD","CT","Phenol","325 Chemicals","False",0.0390179
2011,"06787QLTYR135SO","UNIMETAL SURFACE FINISHING LLC","Direct Water Releases","LITCHFIELD","CT","Zinc compounds","332 Fabricated Metals","False",0.0389871
2019,"06095CTNGS111GR","SCAPA NA LLC","Stack Air Releases","HARTFORD","CT","Vinyl acetate","322 Paper","False",0.0389258
2013,"11701STLLX1NEWH","GKN AEROSPACE MONITOR INC","Transfers to POTWs","SUFFOLK","NY","Copper","336 Transportation Equipment","False",0.0389038
2014,"06110CLTND545NE","COLT'S MANUFACTURING CO LLC","Stack Air Releases","HARTFORD","CT","Lead","332 Fabricated Metals","False",0.0388896
2016,"06704MRCNL1358T","AMERICAN ELECTRO PRODUCTS INC","Transfers to POTWs","NEW HAVEN","CT","Lead compounds","332 Fabricated Metals","False",0.0388395
2012,"11742PRDSL6LONG","PRIDE SOLVENT & CHEMICAL CO OF NY INC","Stack Air Releases","SUFFOLK","NY","Toluene","4246 Chemical Wholesalers","True",0.0387944
2017,"06340GNRLD75EAS","ELECTRIC BOAT CORP","Direct Water Releases","NEW LONDON","CT","Copper compounds","336 Transportation Equipment","False",0.0387852
2014,"0605WSHRTP29IND","SHURTAPE TECHNOLOGIES LLC","Fugitive Air Releases","LITCHFIELD","CT","Xylene (mixed isomers)","322 Paper","False",0.0387839
2010,"06787QLTYR135SO","UNIMETAL SURFACE FINISHING LLC","Direct Water Releases","LITCHFIELD","CT","Zinc compounds","332 Fabricated Metals","False",0.0387239
2012,"11747PRCSN155DU","KEDRION BIOPHARMA INC","Fugitive Air Releases","SUFFOLK","NY","Methanol","325 Chemicals","False",0.0386775
2007,"11747PRCSN155DU","KEDRION BIOPHARMA INC","Fugitive Air Releases","SUFFOLK","NY","Methanol","325 Chemicals","False",0.0386691
2012,"11701STLLX1NEWH","GKN AEROSPACE MONITOR INC","Transfers to POTWs","SUFFOLK","NY","Copper","336 Transportation Equipment","False",0.0386531
2013,"11704MRCNC400SH","AMERICAN ACRYLIC CORP","Stack Air Releases","SUFFOLK","NY","Styrene","326 Plastics and Rubber","False",0.0385902
2007,"06852KNGNDSCIEN","KING INDUSTRIES INC","Stack Air Releases","FAIRFIELD","CT","n-Butyl alcohol","325 Chemicals","False",0.038521
2014,"0605WSHRTP29IND","SHURTAPE TECHNOLOGIES LLC","Fugitive Air Releases","LITCHFIELD","CT","n-Hexane","322 Paper","False",0.0384814
2009,"06787QLTYR135SO","UNIMETAL SURFACE FINISHING LLC","Direct Water Releases","LITCHFIELD","CT","Zinc compounds","332 Fabricated Metals","False",0.0384606
2007,"06902PLYCS69SOU","SPARTECH LLC","Stack Air Releases","FAIRFIELD","CT","Methyl methacrylate","326 Plastics and Rubber","False",0.0384577
2010,"06810RSCRP36OLD","RSA CORP","Fugitive Air Releases","FAIRFIELD","CT","Methanol","325 Chemicals","False",0.0384533
2011,"11701STLLX1NEWH","GKN AEROSPACE MONITOR INC","Transfers to POTWs","SUFFOLK","NY","Copper","336 Transportation Equipment","False",0.0384023
2008,"06607BRDGP250EA","SPRAGUE BRIDGEPORT TERMINAL","Stack Air Releases","FAIRFIELD","CT","Toluene","4247 Petroleum Bulk Terminals","True",0.0383632
2013,"06708NSNCP725BA","ANSONIA COPPER & BRASS SITE","Transfers to POTWs","NEW HAVEN","CT","Copper compounds","331 Primary Metals","False",0.0382657
2017,"0605WSHRTP29IND","SHURTAPE TECHNOLOGIES LLC","Fugitive Air Releases","LITCHFIELD","CT","Toluene","322 Paper","False",0.038239
2010,"11701STLLX1NEWH","GKN AEROSPACE MONITOR INC","Transfers to POTWs","SUFFOLK","NY","Copper","336 Transportation Equipment","False",0.0381517
2015,"06492MRCNCSOUTH","ALLNEX USA INC WALLINGFORD CT SITE","Off-Site Incineration","NEW HAVEN","CT","Ethylbenzene","325 Chemicals","False",0.03802151
2019,"06810RSCRP36OLD","RSA CORP","Stack Air Releases","FAIRFIELD","CT","Toluene","325 Chemicals","False",0.0379787
2012,"06492BYKCH524SO","BYK USA INC","Off-Site Incineration","NEW HAVEN","CT","1,2,4-Trimethylbenzene","325 Chemicals","False",0.0379479
2009,"11901DCHMN1852O","BERRY SPECIALTY TAPES LLC","Fugitive Air Releases","SUFFOLK","NY","Toluene","322 Paper","False",0.0379159
2009,"11701STLLX1NEWH","GKN AEROSPACE MONITOR INC","Transfers to POTWs","SUFFOLK","NY","Copper","336 Transportation Equipment","False",0.0379009
2008,"06483THKRT49DAY","MARMON UTILITY LLC","Transfers to POTWs","NEW HAVEN","CT","Lead compounds","335 Electrical Equipment","False",0.0378111
2012,"06770DNHMC15EAS","UNIMETAL SURFACE FINISHING LLC","Transfers to POTWs","NEW HAVEN","CT","Nickel compounds","332 Fabricated Metals","False",0.0377079
2018,"06607BRDGP250EA","SPRAGUE BRIDGEPORT TERMINAL","Fugitive Air Releases","FAIRFIELD","CT","1,2,4-Trimethylbenzene","4247 Petroleum Bulk Terminals","True",0.0377067
2013,"06450CNNCX400RE","3M PURIFICATION INC (FORMERLY CUNO INC)","Stack Air Releases","NEW HAVEN","CT","Methanol","333 Machinery","False",0.0377051
2016,"11901DCHMN1852O","BERRY SPECIALTY TAPES LLC","Stack Air Releases","SUFFOLK","NY","n-Hexane","322 Paper","False",0.0376877
2008,"11701STLLX1NEWH","GKN AEROSPACE MONITOR INC","Transfers to POTWs","SUFFOLK","NY","Copper","336 Transportation Equipment","False",0.0376503
2013,"0651WGRNLF1WATE","AMERICAN GREENFUELS LLC","Fugitive Air Releases","NEW HAVEN","CT","Methanol","325 Chemicals","False",0.0376275
2013,"06480SFTYK56BRW","SAFETY-KLEEN SYSTEMS INC","Fugitive Air Releases","MIDDLESEX","CT","Methanol","4247 Petroleum Bulk Terminals","True",0.0376121
2014,"06704SDLNC1875T","SEIDEL INC","Direct Water Releases","NEW HAVEN","CT","Nitrate compounds","332 Fabricated Metals","False",0.0374988
2016,"0605WSHRTP29IND","SHURTAPE TECHNOLOGIES LLC","Fugitive Air Releases","LITCHFIELD","CT","Toluene","322 Paper","False",0.037484
2019,"11733NRTHV19TER","NORTHVILLE INDUSTRIES CORP - SETAUKET TERMINAL","Stack Air Releases","SUFFOLK","NY","Toluene","4247 Petroleum Bulk Terminals","True",0.0374788
2012,"06708LLGHN271RA","ATI FLAT ROLLED PRODUCTS HOLDINGS LLC","Transfers to POTWs","NEW HAVEN","CT","Nickel compounds","331 Primary Metals","False",0.0374312
2012,"06723THWTR114PO","WATERBURY PLATING LLC","Transfers to POTWs","NEW HAVEN","CT","Nickel compounds","332 Fabricated Metals","False",0.0374312
2007,"11701STLLX1NEWH","GKN AEROSPACE MONITOR INC","Transfers to POTWs","SUFFOLK","NY","Copper","336 Transportation Equipment","False",0.0373995
2012,"11547MBLLGSHORE","GLOBAL COS LLC GLENWOOD LANDING TERMINAL","Stack Air Releases","NASSAU","NY","Toluene","4247 Petroleum Bulk Terminals","True",0.0373752
2012,"06852HCKST9WILT","HICKS & OTIS PRINTS INC","Stack Air Releases","FAIRFIELD","CT","Toluene","326 Plastics and Rubber","False",0.037368
2019,"06430RGRSCMILLA","SUMITOMO BAKELITE NA INC","Stack Air Releases","HARTFORD","CT","Phenol","325 Chemicals","False",0.0373111
2015,"06801KNTHL119WO","SANDVIK WIRE AND HEATING TECHNOLOGIES","Transfers to POTWs","FAIRFIELD","CT","Nickel","331 Primary Metals","False",0.037307
2018,"06704DVNCD1875T","LUVATA WATERBURY INC","Stack Air Releases","NEW HAVEN","CT","o-Cresol","331 Primary Metals","False",0.0373004
2011,"06852HCKST9WILT","HICKS & OTIS PRINTS INC","Stack Air Releases","FAIRFIELD","CT","Toluene","326 Plastics and Rubber","False",0.0372738
2018,"06512NRTHS481ES","SHELL NEW HAVEN TERMINAL","Fugitive Air Releases","NEW HAVEN","CT","Toluene","4247 Petroleum Bulk Terminals","True",0.0372238
2011,"06723THWTR114PO","WATERBURY PLATING LLC","Transfers to POTWs","NEW HAVEN","CT","Nickel compounds","332 Fabricated Metals","False",0.0371834
2010,"06852HCKST9WILT","HICKS & OTIS PRINTS INC","Stack Air Releases","FAIRFIELD","CT","Toluene","326 Plastics and Rubber","False",0.0371805
2016,"06607SFTYK244SE","SAFETY-KLEEN SYSTEMS INC","Fugitive Air Releases","FAIRFIELD","CT","Ethylene glycol","4247 Petroleum Bulk Terminals","True",0.0371761
2018,"06430RGRSCMILLA","SUMITOMO BAKELITE NA INC","Stack Air Releases","HARTFORD","CT","Phenol","325 Chemicals","False",0.037172
2016,"06723THWTR114PO","WATERBURY PLATING LLC","Transfers to POTWs","NEW HAVEN","CT","Nickel compounds","332 Fabricated Metals","False",0.0371414
2009,"06852HCKST9WILT","HICKS & OTIS PRINTS INC","Stack Air Releases","FAIRFIELD","CT","Toluene","326 Plastics and Rubber","False",0.0370882
2014,"06110CHNDLCHART","TRIUMPH ENGINE CONTROL SYSTEMS LLC","Fugitive Air Releases","HARTFORD","CT","Lead compounds","336 Transportation Equipment","False",0.0370463
2008,"06852HCKST9WILT","HICKS & OTIS PRINTS INC","Stack Air Releases","FAIRFIELD","CT","Toluene","326 Plastics and Rubber","False",0.0369959
2018,"10509CMVCNROUTE","DUNMORE INTERNATIONAL CORP","Fugitive Air Releases","PUTNAM","NY","Toluene","326 Plastics and Rubber","False",0.0369853
2013,"06110CHNDLCHART","TRIUMPH ENGINE CONTROL SYSTEMS LLC","Fugitive Air Releases","HARTFORD","CT","Lead compounds","336 Transportation Equipment","False",0.0369717
2016,"06852KNGNDSCIEN","KING INDUSTRIES INC","Stack Air Releases","FAIRFIELD","CT","n-Butyl alcohol","325 Chemicals","False",0.0369642
2010,"06723THWTR114PO","WATERBURY PLATING LLC","Transfers to POTWs","NEW HAVEN","CT","Nickel compounds","332 Fabricated Metals","False",0.0369357
2012,"06110CHNDLCHART","TRIUMPH ENGINE CONTROL SYSTEMS LLC","Fugitive Air Releases","HARTFORD","CT","Lead compounds","336 Transportation Equipment","False",0.0368978
2015,"06607BRDGP250EA","SPRAGUE BRIDGEPORT TERMINAL","Stack Air Releases","FAIRFIELD","CT","Cyclohexane","4247 Petroleum Bulk Terminals","True",0.0367956
2019,"06492TCHCR340QU","APCT-WALLINGFORD INC","Transfers to POTWs","NEW HAVEN","CT","Copper","334 Computers and Electronic Products","False",0.0367809
2017,"10509CMVCNROUTE","DUNMORE INTERNATIONAL CORP","Fugitive Air Releases","PUTNAM","NY","Toluene","326 Plastics and Rubber","False",0.0367712
2019,"06492MRCNCSOUTH","ALLNEX USA INC WALLINGFORD CT SITE","Fugitive Air Releases","NEW HAVEN","CT","Glycol ethers","325 Chemicals","False",0.03677
2018,"06010CLNHR51BRO","CLEAN HARBORS OF CONNECTICUT INC","Direct Water Releases","HARTFORD","CT","Lead compounds","562 Hazardous Waste","True",0.0366996
2012,"0602WCTRNT1NICH","CT AIR NATIONAL GUARD","Fugitive Air Releases","HARTFORD","CT","Ethylbenzene","999 Other","False",0.0366995
2012,"11747TSCPP586UN","NORTHVILLE INDUSTRIES CORP - HOLTSVILLE TERMINAL","Fugitive Air Releases","SUFFOLK","NY","n-Hexane","4247 Petroleum Bulk Terminals","True",0.036698
2009,"06723THWTR114PO","WATERBURY PLATING LLC","Transfers to POTWs","NEW HAVEN","CT","Nickel compounds","332 Fabricated Metals","False",0.036688
2007,"06461BCCNS565BI","BIC CONSUMER PRODUCTS MANUFACTURING CO INC","Fugitive Air Releases","NEW HAVEN","CT","Ammonia","339 Miscellaneous Manufacturing","False",0.0366732
2008,"10509HPTRN1650R","HIPOTRONICS INC","Fugitive Air Releases","PUTNAM","NY","Lead","334 Computers and Electronic Products","False",0.0366678
2010,"11742PRDSL6LONG","PRIDE SOLVENT & CHEMICAL CO OF NY INC","Stack Air Releases","SUFFOLK","NY","Toluene","339 Miscellaneous Manufacturing","True",0.0366662
2009,"06810RSCRP36OLD","RSA CORP","Transfers to POTWs","FAIRFIELD","CT","Methanol","325 Chemicals","False",0.03663541
2019,"06787QLTYR135SO","UNIMETAL SURFACE FINISHING LLC","Transfers to POTWs","LITCHFIELD","CT","Zinc compounds","332 Fabricated Metals","False",0.03663114
2016,"11747TSCPP586UN","NORTHVILLE INDUSTRIES CORP - HOLTSVILLE TERMINAL","Fugitive Air Releases","SUFFOLK","NY","n-Hexane","4247 Petroleum Bulk Terminals","True",0.0366298
2016,"11771CMMNDONECO","COMMANDER TERMINALS LLC","Fugitive Air Releases","NASSAU","NY","1,2,4-Trimethylbenzene","4247 Petroleum Bulk Terminals","True",0.036584
2016,"10509CMVCNROUTE","DUNMORE INTERNATIONAL CORP","Fugitive Air Releases","PUTNAM","NY","Toluene","326 Plastics and Rubber","False",0.0365685
2015,"11771CMMNDONECO","COMMANDER TERMINALS LLC","Fugitive Air Releases","NASSAU","NY","1,2,4-Trimethylbenzene","4247 Petroleum Bulk Terminals","True",0.0365654
2013,"06430RGRSCMILLA","SUMITOMO BAKELITE NA INC","Stack Air Releases","HARTFORD","CT","Phenol","325 Chemicals","False",0.0365547
2007,"06810TNCNS9SOUT","DRS POWER & CONTROL TECHNOLOGIES INC","Fugitive Air Releases","FAIRFIELD","CT","Lead","335 Electrical Equipment","False",0.0365461
2015,"11747TSCPP586UN","NORTHVILLE INDUSTRIES CORP - HOLTSVILLE TERMINAL","Fugitive Air Releases","SUFFOLK","NY","Toluene","4247 Petroleum Bulk Terminals","True",0.0365353
2009,"06488GNDST236RX","O&G INDUSTRIES INC","Stack Air Releases","NEW HAVEN","CT","Benzo(g,h,i)perylene","324 Petroleum","False",0.0364948
2008,"06852KNGNDSCIEN","KING INDUSTRIES INC","Stack Air Releases","FAIRFIELD","CT","n-Butyl alcohol","325 Chemicals","False",0.0364848
2008,"06723THWTR114PO","WATERBURY PLATING LLC","Transfers to POTWs","NEW HAVEN","CT","Nickel compounds","332 Fabricated Metals","False",0.0364402
2015,"10509CMVCNROUTE","DUNMORE INTERNATIONAL CORP","Fugitive Air Releases","PUTNAM","NY","Toluene","326 Plastics and Rubber","False",0.0363766
2018,"06492MRCNCSOUTH","ALLNEX USA INC WALLINGFORD CT SITE","Fugitive Air Releases","NEW HAVEN","CT","Toluene","325 Chemicals","False",0.0363639
2018,"06704DVNCD1875T","LUVATA WATERBURY INC","Fugitive Air Releases","NEW HAVEN","CT","o-Cresol","331 Primary Metals","False",0.0363314
2017,"06801VNDRB31TAY","VANDERBILT CHEMICALS LLC","Stack Air Releases","FAIRFIELD","CT","Polycyclic aromatic compounds","325 Chemicals","False",0.0362292
2014,"10509CMVCNROUTE","DUNMORE INTERNATIONAL CORP","Fugitive Air Releases","PUTNAM","NY","Toluene","326 Plastics and Rubber","False",0.0361923
2018,"06801VNDRB31TAY","VANDERBILT CHEMICALS LLC","Stack Air Releases","FAIRFIELD","CT","Methanol","325 Chemicals","False",0.0361894
2017,"06111KNYMN1170M","KEENEY MANUFACTURING CO INC","Stack Air Releases","HARTFORD","CT","Lead","332 Fabricated Metals","False",0.036162
2007,"06335DWCHMROUTE","DOW NORTH AMERICA ALLYN'S POINT PLANT","Stack Air Releases","NEW LONDON","CT","Chlorodifluoromethane (HCFC-22)","325 Chemicals","False",0.036146
2018,"11901DCHMN1852O","BERRY SPECIALTY TAPES LLC","Stack Air Releases","SUFFOLK","NY","n-Hexane","322 Paper","False",0.036117
2016,"06111KNYMN1170M","KEENEY MANUFACTURING CO INC","Stack Air Releases","HARTFORD","CT","Lead","332 Fabricated Metals","False",0.0360619
2013,"10509CMVCNROUTE","DUNMORE INTERNATIONAL CORP","Fugitive Air Releases","PUTNAM","NY","Toluene","326 Plastics and Rubber","False",0.036014
2015,"06111KNYMN1170M","KEENEY MANUFACTURING CO INC","Stack Air Releases","HARTFORD","CT","Lead","332 Fabricated Metals","False",0.0359669
2012,"06457PRTTWAIRCR","PRATT & WHITNEY","Transfers to POTWs","MIDDLESEX","CT","Chromium","336 Transportation Equipment","False",0.0359439
2014,"06070NSGNB640HO","ENSIGN-BICKFORD AEROSPACE & DEFENSE CO","Fugitive Air Releases","HARTFORD","CT","Lead compounds","332 Fabricated Metals","False",0.035942
2012,"06497HMPFR292LO","HAMPFORD RESEARCH INC","Stack Air Releases","FAIRFIELD","CT","Toluene","325 Chemicals","False",0.0359233
2014,"06111KNYMN1170M","KEENEY MANUFACTURING CO INC","Stack Air Releases","HARTFORD","CT","Lead","332 Fabricated Metals","False",0.0358838
2016,"06607BRDGP250EA","SPRAGUE BRIDGEPORT TERMINAL","Fugitive Air Releases","FAIRFIELD","CT","1,2,4-Trimethylbenzene","4247 Petroleum Bulk Terminals","True",0.0358722
2016,"06708LLGHN271RA","ATI FLAT ROLLED PRODUCTS HOLDINGS LLC","Transfers to POTWs","NEW HAVEN","CT","Nickel compounds","331 Primary Metals","False",0.0358607
2007,"06492LLGHN80VAL","ALLEGHENY LUDLUM LLC","Direct Water Releases","NEW HAVEN","CT","Nitrate compounds","331 Primary Metals","False",0.0358313
2017,"06852KNGNDSCIEN","KING INDUSTRIES INC","Stack Air Releases","FAIRFIELD","CT","n-Butyl alcohol","325 Chemicals","False",0.0358188
2013,"06111KNYMN1170M","KEENEY MANUFACTURING CO INC","Stack Air Releases","HARTFORD","CT","Lead","332 Fabricated Metals","False",0.0358069
2008,"11733NRTHV19TER","NORTHVILLE INDUSTRIES CORP - SETAUKET TERMINAL","Off-Site Incineration","SUFFOLK","NY","Naphthalene","4247 Petroleum Bulk Terminals","True",0.0358045
